date,county,fips,place,confirmed_cases,note,x,y,log_cases,category,ordinal_cat,alpha
2020-10-23,San Luis Obispo,79.0,CMC (inmates),294,,-120.698,35.325,5.683579767338681,2,2,200.9659509586049
2020-10-25,Los Angeles,37.0,Mid-city,295,,-118.353944,34.049526,5.68697535633982,2,2,1229.3539491420952
2020-10-25,Orange,59.0,Seal Beach,298,,-118.0825,33.759167,5.697093486505405,2,2,316.31520852948444
2020-10-25,Los Angeles,37.0,Elysian Valley,299,,-118.237642,34.092694,5.700443573390688,2,2,887.9148944668791
2020-10-23,Marin,41.0,Novato: Zip Code 94949,301,,-122.54111,38.06317,5.7071102647488745,2,2,304.91757905587195
2020-10-25,Los Angeles,37.0,Signal Hill,304,,-118.168269,33.803005,5.717027701406223,2,2,3620.121920893592
2020-10-23,Marin,41.0,Novato: Zip Code 94945,305,,-122.56316000000001,38.117065000000004,5.720311776607412,2,2,558.4223702504934
2020-10-25,Los Angeles,37.0,Adams-Normandie,306,,-118.302397,34.029121999999994,5.723585101952382,2,2,1885.7907484544876
2020-10-25,Tulare,107.0,Woodlake: 93286,307,,-119.09693100000001,36.413681,5.726847747587197,2,2,98.43782312295325
2020-10-25,Los Angeles,37.0,Calabasas,308,,-118.668881,34.13747,5.730099782973574,2,2,238.01409935560082
2020-10-25,Orange,59.0,Dana Point,308,,-117.698912,33.467458,5.730099782973574,2,2,313.47912170522204
2020-10-25,Los Angeles,37.0,Lake Los Angeles,308,,-117.87071,34.620978,5.730099782973574,2,2,139.395373828689
2020-10-25,Contra Costa,13.0,Pleasant Hill,309,,-122.0525,37.948056,5.733341276897747,2,2,463.1397239987798
2020-10-25,Contra Costa,13.0,El Sobrante,310,,-122.295278,37.977222,5.736572297479192,2,2,479.2117815151547
2020-10-25,Tulare,107.0,Pixley: 93256,312,,-119.290833,35.970278,5.7430031878094825,2,2,140.29194685950085
2020-10-25,Los Angeles,37.0,South Pasadena,314,,-118.15728899999999,34.110240000000005,5.749392985908253,2,2,655.7174062437886
2020-10-23,Ventura,111.0,91362 – Thousand Oaks/Westlake,314,,-118.83134,34.1924,5.749392985908253,2,2,504.05108129073557
2020-10-25,Los Angeles,37.0,Avocado Heights,316,,-117.99097900000001,34.040819,5.755742213586912,2,2,825.2847778251597
2020-10-25,Kern,29.0,93560: Rosamond,317,,-118.219949,34.857685,5.758901773877279,2,2,100.77904869697068
2020-10-23,Santa Barbara,83.0,Isla Vista,318,,-119.87671100000001,34.414184999999996,5.762051382780178,2,2,239.97733277254088
2020-10-25,Alameda,1.0,Dublin,320,,-121.935833,37.702222,5.768320995793773,2,2,255.94341180088884
2020-10-25,Los Angeles,37.0,Walnut,321,,-117.859319,34.033460999999996,5.771441123130017,2,2,334.73580118870075
2020-10-23,Sonoma,97.0,Healdsburg,324,,-122.86638899999998,38.6175,5.780743515792329,2,2,176.25463704154328
2020-10-23,Napa,55.0,American Canyon,325,,-122.258349,38.179634,5.783825182329737,2,2,49.644331011108456
2020-10-25,Santa Clara,85.0,Palo Alto,328,,-122.138056,37.429167,5.793013608384143,2,2,425.74258907212686
2020-10-23,Imperial,25.0,92233,332,,-115.615473,33.190472,5.805134968916487,2,2,66.54577734358756
2020-10-25,Los Angeles,37.0,Venice,332,,-118.46206699999999,33.993790999999995,5.805134968916487,2,2,553.745477878426
2020-05-04,Tulare,107.0,Greater Visalia,332,,-119.29234299999999,36.329924,5.805134968916487,2,2,260.4734502740888
2020-10-25,Los Angeles,37.0,Brentwood,334,,-118.485909,34.08524,5.811140992976701,2,2,400.4058809428928
2020-08-24,Sonoma,97.0,Sonoma Valley,336,,-122.5,38.366667,5.817111159963203,2,2,198.09967794445765
2020-10-25,Los Angeles,37.0,Rancho Palos Verdes,338,,-118.363522,33.75538,5.823045895483018,2,2,392.2149813877711
2020-06-24,Alameda,1.0,Eden Area MAC (Ashland Cherryland Hayward Acres San Lorenzo),340,,-122.11388899999999,37.694722,5.828945617610208,2,2,547.419852214784
2020-10-25,Los Angeles,37.0,Crenshaw District,341,,-118.335877,34.023057,5.831882477283517,2,2,1114.1005422262601
2020-06-16,Marin,41.0,San Rafael,343,,-122.531979,37.973459999999996,5.83773044716594,2,2,718.3353679654269
2020-10-25,Orange,59.0,Laguna Hills,344,,-117.69866,33.591643,5.840641657373397,2,2,503.1329043165217
2020-08-24,Sonoma,97.0,Windsor/Healdsburg,344,,-122.81638899999999,38.547222,5.840641657373397,2,2,105.3717003054374
2020-06-09,Tulare,107.0,Tulare,344,,-119.34429399999999,36.206855,5.840641657373397,2,2,69.9676833677224
2020-10-25,Los Angeles,37.0,Cloverdale/Cochran,345,,-118.356007,34.038940999999994,5.843544417031361,2,2,1433.021306591402
2020-08-24,Sonoma,97.0,Cotati/Rohnert Park,346,,-122.695278,38.347221999999995,5.846438775057725,2,2,267.4805491890161
2020-10-09,Stanislaus,99.0,Newman,348,,-121.0225,37.315,5.8522024797744745,2,2,151.55970235779748
2020-10-25,Los Angeles,37.0,Covina (Charter Oak),349,,-117.865044,34.100802,5.855071922202427,2,2,640.1907344969068
2020-10-25,Los Angeles,37.0,Leimert Park,349,,-118.32453000000001,34.006034,5.855071922202427,2,2,886.5569882639486
2020-10-25,Los Angeles,37.0,Figueroa Park Square,351,,-118.28673899999998,33.932559999999995,5.8607862234658645,2,2,772.4763070512165
2020-10-23,El Dorado,17.0,El Dorado Hills,356,,-121.082222,38.685833,5.87493073085203,2,2,185.86300340270728
2020-10-23,Riverside,65.0,Oasis,358,,-116.0979,33.461632,5.880532986400699,2,2,120.28078849896512
2020-10-25,Los Angeles,37.0,Hollywood Hills,358,,-118.34636499999999,34.120515999999995,5.880532986400699,2,2,677.7696064299299
2020-10-25,Tulare,107.0,Exeter: 93221,359,,-119.067431,36.325222,5.883322388488279,2,2,92.99136940442699
2020-10-25,Madera,39.0,Reporting Area D,360,,-119.64944399999999,37.328056,5.886104031450156,2,2,26.27896419077976
2020-10-23,San Luis Obispo,79.0,Nipomo,360,,-120.475999,35.042755,5.886104031450156,2,2,157.34879522045583
2020-10-25,San Bernardino,71.0,Barstow,360,,-117.017283,34.895796000000004,5.886104031450156,2,2,23.81328767653649
2020-10-25,Los Angeles,37.0,Mar Vista,364,,-118.436957,34.013245,5.8971538676367405,2,2,652.3866485021771
2020-10-25,San Bernardino,71.0,Grand Terrace,364,,-117.313654,34.033903,5.8971538676367405,2,2,430.3383635196162
2020-10-23,Riverside,65.0,Home Gardens,365,,-117.523476,33.881265,5.899897353582492,2,2,229.20556162146852
2020-10-25,Los Angeles,37.0,Vermont Square,365,,-118.29804299999999,33.999376,5.899897353582492,2,2,4260.489825028222
2020-10-23,Santa Barbara,83.0,Orcutt,366,,-120.435997,34.865257,5.902633333401367,2,2,162.43484500734192
2020-10-23,Fresno,19.0,Firebaugh,367,,-120.456111,36.85888900000001,5.9053618480545715,2,2,110.93100410737534
2020-10-23,Riverside,65.0,French Valley,370,,-117.124328,33.583461,5.913503005638269,2,2,155.7717003890376
2020-10-25,Yolo,113.0,Davis,370,,-121.738056,38.553889,5.913503005638269,2,2,133.11389421754282
2020-10-25,Tulare,107.0,Cutler: 93615,372,,-119.286666,36.510523,5.918893854273146,2,2,119.46098882853593
2020-10-23,Ventura,111.0,91320 – Thousand Oaks/Newbury Park,373,,-118.93879,34.180806,5.921578419643817,2,2,171.03862020900232
2020-10-19,Humboldt,23.0,Greater Humboldt Bay Area,374,,-124.142778,40.769721999999994,5.924255797414531,2,2,19.5305330220801
2020-10-23,San Mateo,81.0,Half Moon Bay,375,,-122.4354,37.490308,5.9269260259704115,2,2,162.95952201167677
2020-08-12,Alameda,1.0,Castro Valley,378,,-122.08638899999998,37.694167,5.934894195619588,2,2,619.6982327135529
2020-10-25,San Diego,73.0,Poway,381,,-117.03136299999998,32.969113,5.942799375126701,2,2,135.09755203780816
2020-10-25,Contra Costa,13.0,Danville,383,,-122.0,37.821667,5.948034989180646,2,2,300.46473420371433
2020-10-25,Orange,59.0,Rancho Santa Margarita,387,,-117.630248,33.627933,5.958424693029783,2,2,293.6373783991429
2020-10-23,Riverside,65.0,East Hemet,388,,-116.95851599999999,33.736753,5.961005339623274,2,2,232.3078978916045
2020-10-25,Los Angeles,37.0,Northeast San Gabriel,392,,-118.07921599999999,34.115475,5.971261839790463,2,2,553.2436469929934
2020-10-23,San Luis Obispo,79.0,Atascadero,396,,-120.670726,35.489416999999996,5.9814142112544815,2,2,146.86603544441766
2020-10-25,San Francisco,75.0,94107,396,,-122.406044,37.75826,5.9814142112544815,2,2,1224.205325001782
2020-10-25,Los Angeles,37.0,Del Rey,397,,-118.42431100000002,33.989764,5.983936280687192,2,2,651.3007591387347
2020-10-09,Stanislaus,99.0,Oakdale,398,,-120.856944,37.769166999999996,5.986452005284437,2,2,142.57876993439996
2020-10-23,Placer,61.0,Mid Placer,399,,-120.763323,39.064633,5.988961416889863,2,2,0.0
2020-10-25,Los Angeles,37.0,Alsace,401,,-118.362349,34.029571000000004,5.9939614273065684,2,2,1139.082466915938
2020-10-25,Los Angeles,37.0,Country Club Park,404,,-118.325579,34.054301,6.001414877961151,2,2,979.08791148455
2020-10-25,Los Angeles,37.0,Artesia,404,,-118.08063,33.867577000000004,6.001414877961151,2,2,888.2763412296729
2020-10-25,Los Angeles,37.0,Little Armenia,405,,-118.304855,34.094457,6.003887067106539,2,2,1482.535609099448
2020-10-23,Riverside,65.0,Blythe,408,,-114.588902,33.610393,6.0112671744041615,2,2,9.981481558133861
2020-10-25,Los Angeles,37.0,Manhattan Beach,408,,-118.39705900000001,33.889428,6.0112671744041615,2,2,538.811763659613
2020-10-25,Contra Costa,13.0,Martinez,411,,-122.13416699999999,38.019444,6.018593214496233,2,2,203.1614569536953
2020-10-25,Contra Costa,13.0,San Ramon,411,,-121.97805600000001,37.78,6.018593214496233,2,2,245.8105450215499
2020-06-09,Tulare,107.0,Dinuba,415,,-119.39495500000001,36.517096,6.028278520230697,2,2,112.97883019127431
2020-10-25,San Diego,73.0,Ramona,419,,-116.877082,33.037247,6.037870919922137,2,2,91.46314834494287
2020-10-23,Fresno,19.0,Huron,419,,-120.10305600000001,36.202778,6.037870919922137,2,2,59.64897904847794
2020-10-25,Orange,59.0,Aliso Viejo,421,,-117.726298,33.568459999999995,6.042632833682381,3,3,466.42183578779776
2020-10-25,Los Angeles,37.0,Culver City,423,,-118.39680600000001,34.005798,6.0473721790462776,3,3,497.58902167759857
2020-10-25,Santa Clara,85.0,Campbell,426,,-121.955,37.283889,6.054439346269372,3,3,237.08956285556337
2020-10-23,Ventura,111.0,93041 – Port Hueneme,430,,-119.19698999999999,34.154211,6.063785208687607,3,3,326.4741260192561
2020-10-24,Kings,31.0,Avenal,433,,-120.128876,36.004087,6.07073772800249,3,3,78.08280820761298
2020-10-23,Ventura,111.0,93035 – Oxnard,434,,-119.21873000000001,34.188809,6.073044534100405,3,3,395.59425743040333
2020-10-25,Los Angeles,37.0,West Puente Valley,436,,-117.95878700000002,34.043568,6.077642243349033,3,3,1110.635549171736
2020-10-23,Sonoma,97.0,Windsor,441,,-122.81638899999999,38.547222,6.089044875446847,3,3,105.3717003054374
2020-10-23,Riverside,65.0,Temescal Valley,449,,-117.495958,33.766606,6.107022887742255,3,3,143.69970365971022
2020-10-25,Los Angeles,37.0,Claremont,449,,-117.715319,34.125904,6.107022887742255,3,3,268.515446842278
2020-10-23,Sacramento,67.0,Folsom,451,,-121.15777800000001,38.672222,6.1114673395026795,3,3,171.83809214274314
2020-10-23,San Mateo,81.0,Menlo Park,451,,-122.18028100000001,37.448491,6.1114673395026795,3,3,165.53254807199323
2020-10-25,Los Angeles,37.0,Westwood,452,,-118.43813700000001,34.065931,6.113682179832232,3,3,621.9341636657343
2020-10-23,Fresno,19.0,Kingsburg,454,,-119.55388899999998,36.513889,6.118097198041347,3,3,284.8287147490923
2020-10-25,Alameda,1.0,Alameda,456,,-122.27444399999999,37.756111,6.1224928095143865,3,3,299.7830156699815
2020-10-23,Ventura,111.0,93010 – Camarillo,459,,-119.06391,34.227201,6.129050210060545,3,3,222.96833572497724
2020-10-25,Long Beach,,90803: Long Beach,460,,-118.139478,33.760214000000005,6.131226489483142,3,3,782.1199797664078
2020-10-25,Los Angeles,37.0,Porter Ranch,465,,-118.557024,34.279694,6.142037405587356,3,3,426.2710882572543
2020-10-23,Solano,95.0,Dixon,466,,-121.826944,38.449166999999996,6.1441856341256464,3,3,94.65298417436678
2020-10-16,Yuba,115.0,Olivehurst/Linda,475,,-121.55083300000001,39.127778,6.163314804034642,3,3,258.5665325495272
2020-10-25,Los Angeles,37.0,West Carson,477,,-118.292604,33.825207,6.1675164908883415,3,3,503.89613053897625
2020-10-25,Los Angeles,37.0,Westchester,478,,-118.40607,33.952357,6.169610732491456,3,3,350.11008100296135
2020-10-23,Ventura,111.0,91360 – Thousand Oaks,479,,-118.8721,34.198715,6.171700597410915,3,3,293.95710558913595
2020-10-25,San Francisco,75.0,94115,481,,-122.437253,37.785969,6.175867270105761,3,3,1079.0985865108764
2020-10-23,Riverside,65.0,Mecca,484,,-116.085007,33.576657,6.182084906716633,3,3,165.04616650454705
2020-10-25,San Diego,73.0,Lakeside,485,,-116.926798,32.856093,6.184148890937482,3,3,268.11023201056537
2020-10-25,Los Angeles,37.0,Historic Filipinotown,487,,-118.271077,34.070245,6.18826412308259,3,3,2964.2366874589925
2020-10-22,Yuba,115.0,Olivehurst Linda,488,,-121.55083300000001,39.127778,6.190315405853148,3,3,258.5665325495272
2020-10-23,Ventura,111.0,93001 – Ventura,491,,-119.32693,34.343276,6.1964441277945195,3,3,134.03463321909663
2020-10-25,Orange,59.0,Laguna Niguel,495,,-117.74145,33.529249,6.204557762568691,3,3,367.6914681910763
2020-10-23,San Mateo,81.0,San Bruno,495,,-122.42973700000002,37.62107,6.204557762568691,3,3,461.5543021226347
2020-10-23,Fresno,19.0,Coalinga,497,,-120.36027800000001,36.139722,6.208590026096629,3,3,55.34287914617781
2020-10-25,Los Angeles,37.0,Unincorporated - Covina,498,,-117.875822,34.075619,6.210600077024652,3,3,875.7536393449464
2020-10-25,San Diego,73.0,Encinitas,503,,-117.26831100000001,33.045761999999996,6.220590170099739,3,3,177.33247615455645
2020-10-25,Alameda,1.0,Pleasanton,506,,-121.87472199999999,37.6625,6.226536669287466,3,3,206.28496728864133
2020-10-23,Riverside,65.0,Norco,507,,-117.59511599999999,33.927859999999995,6.228511003591184,3,3,245.35914973695049
2020-10-23,El Dorado,17.0,Tahoe Region,514,,-119.97718700000001,38.939926,6.2422232654551655,3,3,21.598852624395914
2020-10-23,Imperial,25.0,92250,516,,-115.236341,32.767433000000004,6.246106765481563,3,3,78.87422509178057
2020-10-25,Long Beach,,90808: Long Beach,525,,-118.113299,33.823521,6.2633982625916245,3,3,686.9109560545425
2020-10-25,Tulare,107.0,Farmersville: 93223,525,,-119.2077,36.297669,6.2633982625916245,3,3,186.09454098636172
2020-10-23,Ventura,111.0,93021 – Moorpark,529,,-118.88349,34.299439,6.2709884318582985,3,3,240.17783466028084
2020-10-25,San Diego,73.0,Lemon Grove,531,,-117.03179499999999,32.742202,6.274762021241939,3,3,572.8380034360764
2020-10-23,Solano,95.0,Suisun City,532,,-122.016944,38.245,6.2766434893416445,3,3,258.299025511668
2020-10-25,Los Angeles,37.0,Sunland,532,,-118.32928700000001,34.255065,6.2766434893416445,3,3,500.09899266888885
2020-10-23,Marin,41.0,Novato: Zip Code 94947,532,,-122.59808999999998,38.098221,6.2766434893416445,3,3,401.63848239613736
2020-10-25,Los Angeles,37.0,Harbor City,541,,-118.29638600000001,33.781993,6.293419278846482,3,3,760.3158971567204
2020-10-25,Los Angeles,37.0,West Los Angeles,543,,-118.45048100000001,34.040753,6.297109319933934,3,3,639.0960468418067
2020-10-25,Los Angeles,37.0,La Verne,546,,-117.770312,34.120692,6.302618975744905,3,3,375.065147273907
2020-10-25,Santa Cruz,87.0,Santa Cruz,549,,-122.0308,36.9741,6.3080984415095305,3,3,933.0739703762993
2020-10-25,Orange,59.0,Brea,552,,-117.900292,33.916475,6.313548046277095,3,3,455.01914395203926
2020-10-23,Ventura,111.0,93015 – Fillmore,553,,-118.92303999999999,34.405066,6.315358001522335,3,3,266.85437120100084
2020-10-25,Kern,29.0,93268: Taft,556,,-119.468953,35.126049,6.320768294250582,3,3,173.5852148882256
2020-10-23,Imperial,25.0,92249,556,,-115.491124,32.728313,6.320768294250582,3,3,183.0623529147228
2020-10-25,Orange,59.0,Fountain Valley,560,,-117.95624299999999,33.720285,6.3279367837291955,3,3,421.88471967427057
2020-10-25,Los Angeles,37.0,Unincorporated - Azusa,562,,-117.897148,34.123231,6.331501849893692,3,3,695.725567182734
2020-10-25,Los Angeles,37.0,Hawaiian Gardens,563,,-118.072804,33.830337,6.3332796281396915,3,3,535.8477773279164
2020-05-03,Kern,29.0,Bakersfield East,563,,-118.78975600000001,35.451612,6.3332796281396915,3,3,177441.88989072884
2020-10-25,Los Angeles,37.0,Temple City,571,,-118.057952,34.102167,6.3473892096560105,3,3,455.33894152148355
2020-10-23,Butte,7.0,Oroville,574,,-121.556649,39.51384,6.352629396319567,3,3,60.700794885839706
2020-10-25,Contra Costa,13.0,Oakley,575,,-121.7125,37.9975,6.354370040797352,3,3,216.40923360321204
2020-10-23,Riverside,65.0,Mead Valley,580,,-117.296361,33.837219,6.363028103540465,3,3,308.50050230757563
2020-10-22,Yuba,115.0,Marysville,583,,-121.58333300000001,39.15,6.368187186350492,3,3,474.90508630921545
2020-10-25,Los Angeles,37.0,Valley Village,584,,-118.39515300000001,34.163461,6.369900982828227,3,3,706.8582270780777
2020-10-25,Los Angeles,37.0,Arcadia,584,,-118.037297,34.134186,6.369900982828227,3,3,384.14493098957837
2020-10-25,Los Angeles,37.0,Little Bangladesh,586,,-118.300377,34.065378,6.373319789577013,3,3,2123.1201082537214
2020-10-25,San Diego,73.0,Santee,592,,-116.98805800000001,32.839658,6.3835066348840055,3,3,354.7644373398243
2020-10-23,San Joaquin,77.0,Lathrop,595,,-121.28861100000002,37.816944,6.38856140554563,3,3,211.77498086694132
2020-10-25,Los Angeles,37.0,Palms,597,,-118.412847,34.023755,6.391917113392602,3,3,723.9951515797744
2020-10-25,Orange,59.0,San Clemente,598,,-117.620278,33.437778,6.3935907539506305,3,3,181.3801214871433
2020-10-25,Orange,59.0,Cypress,598,,-118.036851,33.816937,6.3935907539506305,3,3,500.6072010597426
2020-10-23,Sonoma,97.0,Sonoma,598,,-122.45888899999999,38.28888900000001,6.3935907539506305,3,3,174.95898841668293
2020-10-25,Los Angeles,37.0,Harvard Heights,598,,-118.304644,34.043582,6.3935907539506305,3,3,1840.337054977286
2020-10-25,Los Angeles,37.0,San Dimas,599,,-117.808944,34.108201,6.395261598115449,3,3,333.35730927234385
2020-10-25,Kern,29.0,93301: Bakersfield,610,,-119.0169,35.3874,6.413458957167357,3,3,698.8431631053629
2020-10-25,Los Angeles,37.0,Lakeview Terrace,613,,-118.37398,34.274649,6.4183649359362125,3,3,472.9120729855896
2020-10-25,Madera,39.0,Reporting Area B,613,,-120.266667,37.116667,6.4183649359362125,3,3,111.40612414433251
2020-10-25,San Diego,73.0,Fallbrook,614,,-117.25173899999999,33.37523,6.419994928147143,3,3,129.1601405734014
2020-10-25,Los Angeles,37.0,Mt. Washington,617,,-118.216378,34.099553,6.424869023905388,3,3,861.4739566171424
2020-10-25,San Bernardino,71.0,Loma Linda,618,,-117.26115300000001,34.048347,6.42648845745769,3,3,379.98530608786217
2020-10-25,Alameda,1.0,Newark,618,,-122.03333300000001,37.533333,6.42648845745769,3,3,323.48997123437033
2020-10-25,Los Angeles,37.0,Tujunga,620,,-118.28849699999999,34.251129999999996,6.429719478039137,3,3,276.6965306326054
2020-10-25,Los Angeles,37.0,Diamond Bar,620,,-117.81613,33.999164,6.429719478039137,3,3,257.07524293189834
2020-10-25,Los Angeles,37.0,Duarte,626,,-117.95053100000001,34.160940000000004,6.439350371100098,3,3,375.6415909787803
2020-10-25,Santa Clara,85.0,Milpitas,628,,-121.895,37.434722,6.442540166468199,3,3,209.86303798342698
2020-10-23,Merced,47.0,Winton,629,,-120.61333300000001,37.388333,6.444131256700442,3,3,264.7116224359639
2020-10-25,Los Angeles,37.0,Santa Fe Springs,630,,-118.062518,33.933048,6.4457198193855785,3,3,650.5924073340547
2020-10-25,Los Angeles,37.0,Commerce,631,,-118.15191399999999,33.996345,6.447305862541213,3,3,687.5403418088983
2020-10-25,Orange,59.0,San Juan Capistrano,631,,-117.683894,33.506334,6.447305862541213,3,3,335.5184721215329
2020-10-25,Los Angeles,37.0,West Hills,636,,-118.63606999999999,34.211472,6.455198563340121,3,3,391.9787440083724
2020-10-23,Merced,47.0,Delhi,638,,-120.77861100000001,37.432221999999996,6.45833828334479,3,3,243.6990243796095
2020-10-25,Los Angeles,37.0,Redondo Beach,638,,-118.37665600000001,33.857406,6.45833828334479,3,3,587.0611486922996
2020-10-25,Los Angeles,37.0,West Hollywood,639,,-118.371765,34.088278,6.4599044543775355,3,3,855.274639540598
2020-10-25,Los Angeles,37.0,Cerritos,642,,-118.06858700000001,33.867752,6.464588303689961,3,3,781.1471936002374
2020-10-25,San Francisco,75.0,94103,644,,-122.41116399999999,37.773152,6.467698726104354,3,3,1264.2280334798702
2020-10-23,Sacramento,67.0,Galt,646,,-121.30305600000001,38.260833,6.470799503782603,3,3,129.25212883519825
2020-10-25,Santa Clara,85.0,Mountain View,648,,-122.081944,37.389444,6.4738906963522735,3,3,391.7709336590967
2020-10-25,Tulare,107.0,Orosi: 93647,648,,-119.162323,36.590272,6.4738906963522735,3,3,131.46957059856044
2020-10-23,Riverside,65.0,Wildomar,652,,-117.293586,33.616152,6.480044561926652,3,3,238.35712710443175
2020-10-25,Contra Costa,13.0,Walnut Creek,660,,-122.065,37.906389000000004,6.492239835020472,3,3,294.61155127846735
2020-10-25,Long Beach,,90807: Long Beach,660,,-118.18210400000001,33.832434,6.492239835020472,3,3,491.7596753198908
2020-10-25,Santa Clara,85.0,Morgan Hill,662,,-121.654444,37.130556,6.495265555937007,3,3,92.22618653562718
2020-10-23,Sonoma,97.0,Rohnert Park,673,,-122.695278,38.347221999999995,6.511745329644728,3,3,267.4805491890161
2020-10-24,Kings,31.0,Corcoran,676,,-119.560654,36.097923,6.516193076042964,3,3,58.58151205422213
2020-10-25,Los Angeles,37.0,Baldwin Hills,678,,-118.356095,34.014825,6.519147287940394,3,3,945.4052601382355
2020-10-23,Fresno,19.0,Orange Cove,685,,-119.31361100000001,36.624444,6.5294188382622265,3,3,180.88257287269192
2020-10-25,San Diego,73.0,Imperial Beach,687,,-117.117222,32.578333,6.532334292222348,3,3,125.16339936271899
2020-10-25,Los Angeles,37.0,Silver Lake,690,,-118.270242,34.095701,6.536691597591305,3,3,811.6436536185039
2020-10-25,Los Angeles,37.0,San Gabriel,690,,-118.099093,34.094844,6.536691597591305,3,3,577.0558434152862
2020-10-25,Tulare,107.0,Lindsay: 93247,693,,-119.078949,36.210707,6.541029999189902,3,3,117.91843166582683
2020-10-25,Los Angeles,37.0,East Hollywood,698,,-118.292538,34.09217,6.548219102762372,3,3,1113.4520717405612
2020-08-24,Sonoma,97.0,Penngrove/Petaluma,701,,-122.63138899999998,38.24583300000001,6.55250788703459,3,3,100.62132384703467
2020-10-25,San Francisco,75.0,94109,701,,-122.422444,37.795388,6.55250788703459,3,3,1081.2490302513393
2020-10-25,Tulare,107.0,Earlimart: 93219,709,,-119.27,35.8825,6.563855526532128,3,3,151.69027187076892
2020-10-25,Orange,59.0,Stanton,712,,-118.01046200000002,33.794740000000004,6.568077911411977,3,3,411.13385338063034
2020-10-25,Los Angeles,37.0,Lawndale,712,,-118.35315600000001,33.888463,6.568077911411977,3,3,772.0033752071108
2020-10-25,Los Angeles,37.0,Bassett,713,,-117.977406,34.057144,6.569481420414296,3,3,844.2296324799119
2020-10-25,Los Angeles,37.0,East Rancho Dominguez,714,,-118.195596,33.894857,6.570882962339583,3,3,795.7701990866722
2020-10-23,Marin,41.0,San Rafael: Zip Code 94903,715,,-122.54588999999999,38.019022,6.572282542694008,3,3,251.52441157726957
2020-10-25,Contra Costa,13.0,Brentwood,724,,-121.69583300000001,37.931944,6.584791392385715,3,3,179.57793032288342
2020-10-23,Ventura,111.0,93003 – Ventura,731,,-119.23158000000001,34.279644,6.594413459749777,3,3,245.44047760738187
2020-10-25,Long Beach,,90815: Long Beach,732,,-118.117951,33.796833,6.595780513961311,3,3,543.974590570619
2020-10-25,Los Angeles,37.0,Eagle Rock,737,,-118.20520900000001,34.135207,6.6025878921893355,3,3,627.4335505425352
2020-10-25,Alameda,1.0,Berkeley,749,,-122.272778,37.871666999999995,6.618738983517219,3,3,332.7144781288726
2020-10-25,Los Angeles,37.0,Lennox,749,,-118.35860100000001,33.938019,6.618738983517219,3,3,856.849027109223
2020-10-25,Los Angeles,37.0,Beverly Hills,750,,-118.40210900000001,34.078542999999996,6.620073206530356,3,3,543.5531900853066
2020-10-25,Los Angeles,37.0,Vermont Knolls,752,,-118.294776,33.968255,6.62273632394984,3,3,1268.3306330708017
2020-10-23,Riverside,65.0,Banning,763,,-116.955647,33.968697999999996,6.637258031284458,3,3,287.7395214951012
2020-10-25,Los Angeles,37.0,Glassell Park,770,,-118.231508,34.118241999999995,6.646390514847728,3,3,692.5723347507202
2020-10-25,Los Angeles,37.0,Chatsworth,777,,-118.59608899999999,34.256617,6.655440350367647,3,3,446.1941245727106
2020-10-25,Los Angeles,37.0,Walnut Park,777,,-118.22195,33.968237,6.655440350367647,3,3,1217.0199472244744
2020-10-25,Los Angeles,37.0,Altadena,783,,-118.135675,34.193482,6.663132695990803,3,3,343.850448262766
2020-10-25,Los Angeles,37.0,Encino,783,,-118.501697,34.155925,6.663132695990803,3,3,444.23573313509894
2020-09-11,Monterey,53.0,Peninsula/Big Sur,788,,-121.83461000000001,36.615813,6.669498089857878,3,3,155.2125938517348
2020-10-23,San Luis Obispo,79.0,San Luis Obispo (city),791,,-120.65961599999999,35.282752,6.673297967767653,3,3,276.4595380291365
2020-05-06,Kern,29.0,Bakersfield,795,,-119.016667,35.366667,6.678342114654332,3,3,790.3117565160371
2020-10-25,Los Angeles,37.0,Rowland Heights,796,,-117.87184199999999,33.96744,6.679599185844383,3,3,330.5886717867062
2020-10-25,Los Angeles,37.0,Valley Glen,798,,-118.42650400000001,34.182525,6.682108597449808,3,3,624.0798564121419
2020-10-25,Kern,29.0,93314: Bakersfield,805,,-119.2088,35.3821,6.690842277418564,3,3,175084.66824847297
2020-10-25,San Francisco,75.0,94102,808,,-122.419339,37.779584,6.694562058521094,3,3,1307.5249354316147
2020-10-25,Los Angeles,37.0,Tarzana,815,,-118.549107,34.156974,6.703188113240862,3,3,447.2242154220333
2020-10-25,Orange,59.0,Yorba Linda,826,,-117.834681,33.890894,6.716594773520978,3,3,341.74869917274026
2020-10-25,San Diego,73.0,La Mesa,829,,-117.022602,32.766092,6.720220155135295,3,3,598.1670098298738
2020-10-25,San Diego,73.0,Carlsbad,831,,-117.28265400000001,33.130701,6.7226297948554485,3,3,238.29220466832155
2020-10-25,Los Angeles,37.0,Monrovia,838,,-117.992121,34.165036,6.731018100482082,3,3,283.20362175649797
2020-10-23,Ventura,111.0,93063 – Simi Valley (Santa Susana),843,,-118.70833,34.288346999999995,6.736966958001855,3,3,235.5498394148321
2020-10-25,Los Angeles,37.0,San Jose Hills,854,,-117.904177,34.012262,6.74993119378857,3,3,517.545210146907
2020-10-09,Stanislaus,99.0,Patterson,857,,-121.132778,37.473056,6.753437918597781,3,3,103.21776688558086
2020-10-25,Mendocino,45.0,Ukiah Area,860,,-123.207778,39.150278,6.756932389247552,3,3,37.50421857473951
