name,longitude,latitude
Straits Cafe,-121.9480922,37.3217697
Thea Mediterranean Cuisine,-121.9485816,37.3190649
LB Steak,-121.9476992,37.3224948
Blowfish Sushi,-121.9481082,37.3210742
The Counter,-121.9489759,37.3209612
Sino,-121.9481037,37.3199518
Yankee Pier,-121.9475686,37.3197822
Rosie McCann's Irish Pub & Restaurant,-121.9486272,37.3209441
Tastes,-120.1897183,34.6105155
Clubhouse,-122.4598452,37.7905681
Sconehenge,-122.2666984,37.8587029
Alborz Restaurant,-117.2459939,32.9494648
Fa-Sai Thai Cuisine,-117.924081,33.832826
Pei Wei,-117.8278073,33.6955378
Unknown Name,-117.6635516,33.6748218
Unknown Name,-117.6629347,33.6745674
IHOP,-117.8248418,34.1070258
Unknown Name,-119.1952721,34.1482947
Home Town Buffet,-119.1562466,34.2223815
TGI Friday's,-119.1587465,34.2218247
Urbane Cafe,-119.1587768,34.218549
Cafe Rio American Grill,-119.1587065,34.2185178
Mr. Fish & Chips,-117.1785783,32.8187491
AppaKadai,-122.0524229,37.3733563
Shalimar Sunnyvale,-122.0547347,37.3729899
The Old Siam,-122.0536238,37.3739263
Phở Quyền 2 Noodle House,-122.0552063,37.3743412
Erik's Deli Cafe,-122.0840846,37.6718948
The Pizza House,-122.0833772,37.6727136
Los Pericos,-122.0855445,37.6716351
Koi Palace,-122.4666419,37.6660574
Toast,-122.4677579,37.6517757
Subway,-122.4695819,37.6503613
Mr. Fong's Noodle House,-122.4681761,37.6520727
Little Caesars,-122.4696462,37.6504696
Great Wall,-122.4788308,37.6742963
Round Table Pizza,-122.4652907,37.6742026
Fung Wong,-122.4686837,37.6635531
Ono Hawaiian BBQ,-122.4644248,37.6719103
Kadok's,-122.4790239,37.6743258
Burma Cafe,-122.479217,37.6742835
Taqueria Maria,-122.4724522,37.6873257
T.C. Pastry,-122.4794155,37.6743385
Taqueria Polanco,-122.4654409,37.674347
Denny's,-116.0550039,34.1353707
Palm Kebab,-116.054114,34.1386649
Phở Hòa,-122.0793589,37.3936206
Garden Fresh,-122.0890177,37.3878676
Outback Steakhouse,-117.061924,32.979017
Villa Capri 2,-117.1545084,32.9618896
Unknown Name,-119.05997,35.3373081
Unknown Name,-118.4008789,34.0684781
Sakoon,-122.0800849,37.3916883
Sono Sushi,-122.0800145,37.3917906
Scratch,-122.0803992,37.3910482
CravingFish,-118.5084986,34.2078809
Sugarfish | Downtown,-118.2569995,34.0473499
IHOP,-118.2600049,34.0470966
Roy's Hawaiian Fusion,-118.2611301,34.0478055
Panini Cafe Downtown,-118.2607358,34.0450964
Café,-122.5011516,37.7845609
Maria's Mexican Tacos,-121.057481,38.927132
Shooting Star Cafe,-122.2701294,37.8009551
Ike's Place,-122.4306508,37.7643072
University Club,-117.1627862,34.0630737
The Plaza,-117.1630311,34.0632567
Tutti Mangia Italian Grill,-117.7162545,34.0947908
Walter's,-117.7177039,34.0969321
Hacienda Del Rio,-121.1769732,38.6779193
House of Kabobs,-122.0297621,37.3764767
Asaka,-118.4069183,33.7484349
Swan Thai,-118.4069477,33.7486176
Admiral Risty,-118.4069074,33.7481047
Hobee’s,-122.0981334,37.4038826
Brazil Cafe,-122.2667773,37.8725116
Ippudo,-122.267579,37.871874
Three Brothers Tacos,-122.1363921,37.4572213
Leaning Tower of Pizza,-122.2495187,37.8045741
Unknown Name,-117.6667894,33.6826476
Chubby Noodle,-122.4071819,37.7990483
Cafe Zoetrope,-122.4050553,37.7965795
The Orchard,-121.277352,37.6402245
Inland Tavern,-117.1887824,33.1339707
India Princess,-117.189712,33.134848
Bruno's Italian Restaurant,-117.1902077,33.1351964
Chevys,-121.2659899,38.622013
Chutney,-122.4131734,37.7860341
Reaction (closed),-122.4192381,37.7621619
L'emigrante,-122.4192207,37.7619673
Henny Penny Restauraunt,-123.197964,39.1450162
Delancey Street Restaurant,-122.3884407,37.7845091
Jersey,-122.3989364,37.7875167
The Grubbies (築地の丼物),-122.3992915,37.7877961
Greek Town,-122.400181,37.7881436
Caramba,-122.4003041,37.7882446
Sunrise Deli,-122.4006565,37.7885027
Anchor & Hope,-122.3988798,37.7878071
Krung Thai,-122.1105251,37.402176
Thai Thai Noodle,-122.4176119,37.7911209
Doobu,-122.4300391,37.7860383
Tanpopo,-122.4297953,37.7861765
Momo's,-122.3900822,37.7799172
House Kitchen & Bar,-121.5007466,38.5789135
Il Fornaio,-121.5027429,38.5787664
Portico IV,-122.4009138,37.7899238
u sushi,-122.3994655,37.7905449
Yank Sing,-122.3992948,37.7898622
5A5 Steak House,-122.4000547,37.7969488
Kokkari Estiatorio,-122.3996909,37.7969945
È Tutto Qua,-122.4062868,37.7977824
Ravi,-122.404589,37.7962178
Taco Loco Taqueria,-123.197585,39.1499764
Denny's,-122.2303462,38.1241507
Denny's,-121.3943126,38.1170099
El Pollo Dieta,-116.1829655,33.6856528
What's Up Dog!,-122.3985197,37.7839152
Pizza Hut,-121.8045415,37.249777
Henry's Hunan Restaurant,-122.3992391,37.7869374
Schroeder's Restaurant,-122.3987561,37.7939149
Rico Mex,-122.3996052,37.7896766
Jimmy's Deli,-122.2698613,37.8060498
Amber India,-122.4046707,37.7859208
Munch Haven,-122.415677,37.7782462
Proposition Chicken,-122.4230572,37.7724024
Loving Hut,-117.7197339,34.0953863
Applebee's Neighborhood Grill & Bar,-116.2952054,33.7197288
Legacy Thai Cuisine,-116.2941597,33.7109496
Naked Pizza,-117.2524139,32.7949781
Good Time Charlie's,-117.253004,32.7954966
Outdoor Grill,-118.4345177,33.9971067
Frisco Fried,-122.3922249,37.7311311
Bangkok Express,-122.4028293,37.790498
Bistro Burger,-122.4028567,37.790625
Escape from New York Pizza,-122.4028805,37.7907613
The Golden West,-122.4025145,37.7901101
Angel Fish,-122.2403176,37.7375504
Fireside Piza,-120.2346237,39.1970328
Moonstone Bistro,-122.4167734,40.5743074
California Pizza Kitchen,-121.8987582,36.5849974
Denny's,-121.8929271,36.5949901
Rosine's,-121.8948395,36.5991095
Breakfast Club,-121.848739,36.6005759
Jack's Restaurant,-121.8943647,36.6021866
Papa Chano's,-121.8949548,36.5985669
Maha Cuisine,-121.8950192,36.5983257
Sopporo,-121.8902566,36.6017852
Chou Mama's Kitchen,-122.0472509,37.5480363
Newark Buffet,-122.0475593,37.5481618
Simply Thai,-122.0519984,37.5493718
L & L Hawaiian Barbeque,-122.0504052,37.5496865
Taqueria Los Gallos,-122.0456416,37.5491315
Mountain Mike's,-122.0250985,37.5445891
Green Chile Kitchen,-122.4418537,37.777238
chile pies (& ice cream),-122.4416823,37.776526
Scolari's,-122.2442166,37.7627787
Monkey King Pub & Grub,-122.2439752,37.7630586
King of Thai,-122.2401346,37.767728
East End Pizza Co.,-122.2394635,37.7679209
Linguini's Pizza & Pasta,-122.2414011,37.7656289
Alameda Cinema Grill,-122.2439433,37.7648274
Speisekammer,-122.2400923,37.7661233
Red Onion,-122.244947,37.7614857
Kobe Ya,-122.245305,37.762855
Yume Sushi,-122.2419952,37.7649118
Cafe Q,-122.24515,37.7627914
Hawaiian Drive-In,-122.2452246,37.7628233
Jyun Kang Vegetarian Restaurant,-123.1600572,39.1343461
Unknown Name,-121.8997121,36.6164797
Unknown Name,-121.8999736,36.6158887
Kyoto Sushi,-122.4219217,37.7871652
Degnan's Loft,-119.585429,37.7479036
The Pot's,-122.4907775,37.7612253
Old Spaghetti Factory,-122.228413,37.4863455
Franklin Street Caffe,-122.230871,37.4852026
Tacos Ensenada,-118.0599598,34.1620036
Full Moon Sushi,-117.8181174,33.7453163
Kaati Fresh,-121.9244455,37.3981683
Community,-118.2872848,34.1089435
Little Madfish,-122.2321264,37.4848885
La Parrilla Mexican Restaurant & Bar,-120.9566975,37.7117433
Kabana,-122.293087,37.8690771
Eat @ Thai,-122.290156,37.869537
Pizza My Heart,-122.0319857,37.3668062
Round Table Pizza,-117.0240483,32.7645368
Albert's Mexican Food,-117.0239423,32.764379
Pizza Hut,-117.024448,32.7651038
Beachside Cafe,-119.8291443,34.4171138
Pizza Hut,-117.4880686,33.9168718
The Rising Loafer,-122.271469,37.8055183
Yen Sushi & Sake Bar,-118.2879687,34.1098336
Alamo Square Seafood Grill,-122.4319095,37.7769221
Tambo,-122.274425,37.8059253
Saigon,-122.2716623,37.8060694
Wingstop,-122.2466507,37.8103373
Cana,-122.2465944,37.8103098
Dyafa,-122.2744436,37.7936508
D'Anna's Deli,-121.9575808,36.987336
Tortilla Flats,-121.9579027,36.9877645
Golden Buddah,-121.9581592,36.9875725
Shadowbrook,-121.9554418,36.9746403
Pleasure Pizza East Side Eatery,-121.9647592,36.9639391
hayward city pho,-122.0842818,37.6717785
Angeline's Louisiana Kitchen,-122.2675427,37.8682414
El Zarape,-122.224505,37.4781701
Los Temos Taqueria,-122.2253266,37.478735
Thai House,-122.2248904,37.4784488
Taco Roco,-120.4572413,34.656901
Red Barn Steak House,-120.0821612,34.6130456
Dos Carlitos,-120.0818022,34.6125165
Gyu-kaku - Cupertino,-122.0168988,37.3224448
Macaroni Grill,-118.5725903,34.3893794
Black Bear Diner,-122.2118182,39.5232437
Casa Ramos,-122.2125692,39.5222923
The Berry Patch,-122.2026392,39.7500461
Casa Ramos,-121.186652,38.6421676
MintLeaf,-122.2916395,37.8532822
Terra Mia,-121.7475873,37.680737
Piccola Casa,-121.7395597,37.7056288
The Cheesecake Factory,-117.7461383,33.6510718
Javier's,-117.7461329,33.6514916
Fresca's Mexican Grill,-117.8267383,33.7215216
Corner Bakery Cafe,-117.2094167,32.8726715
Good Times Pizza,-122.2367135,40.5635442
Harry's Bar & American Grill,-117.2124918,32.8733186
Picasso’s Tapas,-121.8912024,37.3356265
China Chen,-121.883428,37.330939
Pizza California,-121.8941001,37.3834886
Banana Leaf,-121.9200722,37.4281277
Home Town Buffet,-121.9191455,37.4279744
Romano's Macaroni Grill,-121.920653,37.4273611
Bouche,-122.4073165,37.7902372
Bucks,-119.4013624,35.0647006
Taqueria y Marciscos,-119.4004751,35.0582925
Captain Kidd's Buffet,-117.9149431,33.809331
Diner Japonica,-122.2230203,37.4693707
Karakade Thai Cuisine,-122.2230022,37.4692303
Bistro Miyoda & Sushi Ichiriki,-118.3797122,33.8541273
Land Ocean,-121.1246458,38.6564895
Hobee's,-121.9245797,37.3981105
Fat's Asian Bistro,-121.1158258,38.6475432
My Taco,-118.1825565,34.1143596
Stonefire Grill,-117.8113366,33.6855462
Suma Sushi and Steak,-121.7469306,37.6938563
US Chinese Food,-122.2184261,37.4737608
Cocina Del Charro,-117.0947845,33.1181055
Leila by the Bay,-122.2905485,38.0160712
Houston's,-118.1471792,34.1402827
Chuck E. Cheese's,-122.2164629,37.4746843
El Grullense Grill,-122.216922,37.4739471
Nois Little Thai Takeout,-120.840752,35.3285179
First and Hope Restaurant,-118.2507636,34.056349
Subarama,-122.2379773,40.5636228
Lorna's Italian Kitchen,-117.2038911,32.8539175
Wasabi House,-121.124788,38.6451979
Islands,-121.1213389,38.6452315
The Front Porch,-122.4219927,37.7438727
takeabills pizza,-122.2379801,40.5633892
Outback Steakhouse,-117.2029427,32.8309793
"Subs, Inc.",-122.4342112,37.7511899
Bacco,-122.4361932,37.7514952
Lupa Trattoria,-122.4345316,37.7511773
Barney's Gourmet Hamburgers,-122.4350051,37.7513309
Bon AppeTikka,-122.4355966,37.7513012
Chez Marius,-122.4332637,37.7512474
Casa Mexicana,-122.4301906,37.7514264
Contigo Kitchen + Cava,-122.434171,37.7509099
Noe Bagels,-122.4304545,37.7514169
Noe's Cantina,-122.427297,37.7518049
Saru,-122.428788,37.7517066
Bistro SF Grill,-122.4339416,37.751086
Novy,-122.4320831,37.7515084
Tung Sing Restaurent,-122.4323484,37.7512949
Fresca,-122.4307203,37.751385
Toast Eatery,-122.4315999,37.7513266
Happy Donuts,-122.4275978,37.7515943
Aha! Fresh,-122.432164,37.7513195
Hamano Sushi,-122.4341834,37.7507355
Overland Cafe,-118.4100241,34.0223086
Kiku Sushi,-122.2893327,37.8811703
Thai Corner,-122.2905106,37.8816582
Kabuto Restaurant,-122.4744177,37.7803796
Fava,-122.2686103,37.8802121
Donato Enoteca,-122.2268815,37.4843104
The Striped Pig,-122.2260074,37.4847683
The Patty Shack,-122.2260346,37.48491
Zankou Chicken,-118.3003289,34.098437
Bombay,-117.1606121,32.7493753
La Fontaine,-122.0790291,37.3941236
Shabuway,-122.0789954,37.3942032
Doppio Zero,-122.078829,37.3943827
The Drunken Lobster,-122.0793143,37.3937164
Shezan,-122.0793379,37.3936702
IHOP,-122.4139282,37.6253471
Yokohama,-122.2272418,37.4867084
Oyster Boy,-122.2272384,37.4864424
Vino Santo Bistro,-122.2268922,37.4867284
Sandwich Zone,-122.2675847,37.8710187
C&O Cucina,-118.4504778,33.9893296
C& O Trattoria,-118.4661298,33.9796583
Pastis Bistro,-122.1450842,37.4257669
La Bohème,-122.1446482,37.4262726
May’s,-122.2277962,37.4866927
Kasa Indian Eatery,-122.2277459,37.4866944
Margaritas,-122.2279932,37.4866851
Talk of Broadway,-122.2279226,37.4866885
The Bap,-122.2278594,37.486691
New Penang Garden,-121.9178823,37.4237412
Arya,-122.2289016,37.4853832
The Melt,-122.2289417,37.4859853
Pizza My Heart,-122.2289478,37.4860489
Portobello Grill,-122.2289084,37.4855768
Yoppi Frozen Yogurt,-122.2289357,37.4859216
The Yard House,-118.1436104,34.1454712
Islands,-118.1431249,34.1454646
Mi Piace,-118.1498594,34.1459211
Quinto Sol,-122.2293254,37.4863471
Teri Cafe,-117.1605066,32.8322565
Morucci's Si Mangia Bene,-122.0749528,37.8941147
Maxwell's,-118.4432696,33.9929153
Ozone Billiard Cafe,-117.1528652,32.8301008
Alborz,-122.0652957,37.8970664
Silk Road,-122.0608507,37.8998589
Sasa,-122.060797,37.899654
Erawan Thai Restaurant,-122.060722,37.899483
The Counter,-122.065141,37.902438
Burger Bar,-122.4073243,37.7873496
Bluefin Sushi & Teriyaki Grill,-122.2306458,37.486285
Sweet Tomatoes,-122.0740444,37.379461
Kokyo Sushi Buffet,-122.081029,37.6738342
Portola Kitchen,-122.193329,37.4014284
Portola Valley Lobster Shack,-122.1932749,37.401588
Norm's,-117.9080191,34.0794063
La Fiesta,-122.2320656,37.4866062
Taqueria Azteca,-122.1439887,37.4270819
Naranjo's Taqueria,-122.2340908,37.4861186
Phở Đông,-122.2336171,37.4864023
Kimi Grill & Sushi,-116.4669219,34.1155051
Descanso Junction Restaurant,-116.6134374,32.8409265
La Villa Basque,-118.2192341,34.000357
Bangkok Bay,-122.2343336,37.4859244
Crouching Tiger,-122.2343143,37.4863773
Ike's Lair,-122.2342698,37.4860498
i Dumpling,-122.2346427,37.4863559
Wholey Ravioli,-121.2947387,38.2539044
Round Table Pizza,-121.2699143,38.6798313
Black Angus,-121.2698338,38.6788011
Blue Line Pizza,-121.9426736,37.2871461
Sal's Pizza,-121.9403575,37.2875836
Stacks,-121.947413,37.287192
Asian Box,-122.1598169,37.4386881
Nickel Diner,-118.2488754,34.0460466
First Cup Caffe,-118.2479742,34.049798
Chicago Fire,-121.1181843,38.6501417
Freebirds World Burrito,-121.1184311,38.6499448
Blue Nami,-121.1196321,38.6490669
IHOP,-117.1287992,32.7797518
Oggi's Pizza & Brewing Co.,-117.1289561,32.7798285
Dragon Chinese Cuisine,-117.128307,32.779709
Luna Grill,-117.1292085,32.7798947
Tender Greens,-117.1472032,32.7695093
On The Border,-117.1449269,32.7712572
Outback Steakhouse,-117.1497503,32.76786
Black Bear Diner,-121.461727,37.7531659
Bahn Thai,-117.1464367,32.7619284
The Rock Inn,-118.4404998,34.675184
President Thai,-118.0729485,34.1379238
City Beer Store,-122.4121276,37.778473
Incredible Café,-117.0760337,33.0234618
Canton,-117.0427978,34.8949439
Railroad Stop Deli,-122.2841314,37.8192876
Amigos Grill,-122.193316,37.4017131
Round Table,-122.1932134,37.4019928
R'Noh Thai,-122.5459424,37.9470043
Stefano's,-122.5300149,37.9257015
Roadrunner Burritos,-122.5252924,37.9462555
Apple Peddler,-124.1877008,41.7522778
Cheese Steak,-122.5335488,37.938004
Burritoville,-122.5352385,37.9367265
Unknown Name,-122.5356461,37.9336144
DJ Chinese Cuisine,-122.535687,37.9348729
Pizzeria Picco,-122.5356005,37.9339042
Some Kind of Place International Cuisine,-122.1596906,37.4388224
Outback Steakhouse,-122.7151233,38.3684611
Back Wine Bar & Bistro,-121.1210648,38.6894144
Early Toast,-121.1214023,38.6893889
Applebee's,-122.5440542,38.0049804
Buck Meadows Restaruant ,-120.0582918,37.8176494
Taiko Sushi,-121.1255386,38.6571762
Round Table Pizza,-121.1235253,38.6528884
Visconti's,-121.1251411,38.6568699
The Nest,-116.3520533,33.7216537
Vicky's of Santa Fe,-116.3263481,33.721172
Peet's Coffee and Tea,-122.5180751,37.9246757
Prohibition Wine Lounge,-121.1217967,38.6546705
Noodles & Company,-121.1211727,38.6547349
Sanskrit - New Age Indian,-121.1213604,38.654669
Piccolo Italia,-122.4177884,37.7851136
China Express,-119.7897056,36.7332912
Diners Smorgasbord,-119.7921406,36.7354783
Subway,-119.7922001,36.7362185
Amici,-122.5304704,37.9734883
Broken Drum,-122.5290354,37.9733445
My Thai,-122.5302424,37.9734735
Aroma,-122.5287847,37.9733255
Subway,-118.2823019,34.0118217
Mijares Mexican Restaurant,-118.1132861,34.1687317
10th Hole Bar and Grill,-118.1195148,34.1852518
Bacchus' Kitchen,-118.1220366,34.1689257
Unknown Name,-119.8193009,36.750037
Unknown Name,-119.8710116,36.822613
Rave Burger,-122.3236361,37.5644538
Peking Duck,-122.1425192,37.4285202
Almond Tree,-120.8494584,37.47291
Unknown Name,-119.866332,36.8079243
Unknown Name,-119.8688437,36.8086304
Unknown Name,-119.8713551,36.8086345
Odyssey,-118.4732419,34.2828166
Sushi California,-122.272781,37.871107
Unknown Name,-120.0606505,36.7345958
Unknown Name,-120.0613409,36.7351732
Genki Ramen,-122.4618687,37.7813247
Unknown Name,-119.7781885,36.7358759
Lily's Cafe,-119.7863414,36.73635
DiCiccos Italian Restaurant,-119.6975324,36.7364313
IHOP,-119.7793578,36.7412001
Wawona Dining Room,-119.6550487,37.536997
Phat Philly,-122.4202776,37.7522295
Muguboka,-122.4630916,37.7771535
Sushi Bistro,-122.4635232,37.7771286
Unknown Name,-120.103853,36.2040038
Vintana,-117.0967928,33.1072898
Fuji Sushi,-118.0910579,34.1464141
Arcadia,-121.888692,37.3304421
Original Joe’s,-121.8872259,37.3311862
Hot Stuff Cafe!!!,-118.0911673,34.0984576
Little Thai Fine Dining,-119.0376897,34.2363934
Me-n-Ed's Pizza,-119.0379687,34.2358978
Ric's Restaurant,-119.0379057,34.2363491
Mika Sushi,-119.0375704,34.2364267
Ameci's Pizza & Pasta,-119.037797,34.2351561
Happy Bowl,-119.0380787,34.2239748
Yama Sushi,-119.0380626,34.2243297
Round Table Pizza,-119.0372391,34.2256825
Nature's Grill,-119.2924562,34.2806929
Burma Superstar,-122.4625652,37.7829134
Hong Kong Lounge,-122.4765764,37.780656
Mai's Vietnamese Restaurant,-122.4626671,37.7831596
Cha Cha's Sushi,-121.8529631,37.2759066
Eric's Delli Cafe,-121.8771412,37.2620467
Fish Market,-121.868137,37.2511654
Black Angus,-121.8692099,37.2513875
Tomo Sushi,-121.8319484,37.2537445
Denny's,-121.2700724,38.6145322
Lupitas Mexican,-121.3833503,38.6701902
The Post,-122.1175564,37.3777615
Green Street Restaurant,-118.1313269,34.1430987
Novocento,-118.3946529,34.0246596
Kay 'n Dave's,-118.393805,34.0252265
Garcia's,-121.3240383,38.6617186
Adelberto's,-121.3080847,38.6633215
Sushi Zo,-118.4007837,34.0311905
Unknown Name,-118.393708,34.0236859
Public School 310,-118.3945123,34.0242914
Mexican Food,-120.9327203,38.664243
Denny's,-120.8302063,38.7228433
Turtle Tower Restaurant,-122.4022769,37.7760496
Mountain Pizza,-120.6960797,38.7404107
Taqueria Tepa,-120.9667119,38.6615957
Soluna,-122.4165534,37.780692
Asian Express,-121.9662381,36.9781264
Olive Garden,-120.41875,34.938999
Red Lobster,-120.4186604,34.9331568
Original Roadhouse Grill,-120.4186926,34.9349072
Hometown Buffet,-120.4197854,34.934576
Applebee's,-120.4188482,34.9352458
Red Lobster,-120.4186604,34.9331568
Cool Hand Luke's,-120.4170868,34.9378991
Pappy's,-120.4159098,34.9238874
Ai Love Sushi,-120.4191092,34.8664208
Carnitas Express,-117.1822265,33.5717023
Shaw's Restaurant,-120.4353129,34.945223
Magic Dragon,-120.4355838,34.9443452
The Pantry On Park,-120.4356596,34.9447168
Taco Ranchero,-120.4354403,34.9457205
El Palenque Mexican Restaurant,-120.4362684,34.9453429
Round Table Pizza,-120.4345107,34.9146462
Charlie's Place,-120.6685991,35.2938677
Six Rivers Brewery,-124.1003888,40.9260642
Carmine's Italian Grill,-121.4181641,38.4084121
The Cookie Jar,-121.4181808,38.4082818
Yanagi Sushi & Grill,-120.4375584,34.9161778
Jaffa Cafe,-120.4354682,34.9140859
Casa Lupe,-122.0575061,37.3719491
First Wok,-122.057948,37.3721163
Hanamaru,-122.057446,37.3719294
Round Table Pizza,-122.0577023,37.3720221
Sakura Teppanyaki and Sushi,-122.2288921,37.4866542
Papalote,-122.445886,37.7757713
The Caprice,-122.4503441,37.8722696
Guaymas,-122.4555662,37.8731473
Servino's Ristorante,-122.4558897,37.8731019
Waypoint Pizza,-122.4561704,37.8732263
Unknown Name,-122.4566097,37.8732729
Unknown Name,-122.4569531,37.8730273
New Morning Cafe,-122.4564483,37.8737599
Tiburon Tavern,-122.4573136,37.8746914
Sam's Anchor Cafe,-122.4565674,37.873112
Las Palmas,-120.4358263,34.8965074
The Office Restaurant & Saloon,-120.4341862,34.910598
Hamasato,-120.4344821,34.9204591
Ming Dynasty,-120.4369515,34.9236533
Ichiban,-120.437437,34.9236599
Boba House,-120.4377842,34.9226083
Wingstop,-120.4263674,34.9221146
Bamboo House Chinese Restaurant,-117.0507816,33.1365248
Francisco's Country Kitchen,-120.4360249,34.9700872
Unknown Name,-120.4361011,34.9696698
Round Table Pizza,-122.4324604,37.6558337
The Swiss Restaurant and Bar,-120.4354858,34.9582131
North China Restaurant,-120.4361079,34.9537724
