date,county,fips,place,confirmed_cases,note,x,y,log_cases,category,ordinal_cat
2020-10-25,San Diego,73.0,Lemon Grove,531,,-117.031795,32.742202,6.274762021241939,3,3
2020-10-23,Solano,95.0,Suisun City,532,,-122.016944,38.245,6.2766434893416445,3,3
2020-10-25,Los Angeles,37.0,Sunland,532,,-118.329287,34.255065,6.2766434893416445,3,3
2020-10-23,Marin,41.0,Novato: Zip Code 94947,532,,-122.59808999999998,38.098221,6.2766434893416445,3,3
2020-10-25,Los Angeles,37.0,Harbor City,541,,-118.296386,33.781993,6.293419278846481,3,3
2020-10-25,Los Angeles,37.0,West Los Angeles,543,,-118.450481,34.040753,6.297109319933935,3,3
2020-10-25,Los Angeles,37.0,La Verne,546,,-117.770312,34.120692,6.302618975744905,3,3
2020-10-25,Santa Cruz,87.0,Santa Cruz,549,,-122.0308,36.9741,6.3080984415095305,3,3
2020-10-25,Orange,59.0,Brea,552,,-117.900292,33.916475,6.313548046277095,3,3
2020-10-23,Ventura,111.0,93015 – Fillmore,553,,-118.92304,34.405066,6.315358001522335,3,3
2020-10-25,Kern,29.0,93268: Taft,556,,-119.468953,35.126049,6.320768294250582,3,3
2020-10-23,Imperial,25.0,92249,556,,-115.491124,32.728313,6.320768294250582,3,3
2020-10-25,Orange,59.0,Fountain Valley,560,,-117.956243,33.720285,6.327936783729195,3,3
2020-10-25,Los Angeles,37.0,Unincorporated - Azusa,562,,-117.897148,34.123231,6.331501849893691,3,3
2020-10-25,Los Angeles,37.0,Hawaiian Gardens,563,,-118.072804,33.830337,6.333279628139691,3,3
2020-05-03,Kern,29.0,Bakersfield East,563,,-118.789756,35.451612,6.333279628139691,3,3
2020-10-25,Los Angeles,37.0,Temple City,571,,-118.057952,34.102167,6.3473892096560105,3,3
2020-10-23,Butte,7.0,Oroville,574,,-121.556649,39.51384,6.352629396319567,3,3
2020-10-25,Contra Costa,13.0,Oakley,575,,-121.7125,37.9975,6.354370040797351,3,3
2020-10-23,Riverside,65.0,Mead Valley,580,,-117.296361,33.837219,6.363028103540465,3,3
2020-10-22,Yuba,115.0,Marysville,583,,-121.583333,39.15,6.368187186350492,3,3
2020-10-25,Los Angeles,37.0,Valley Village,584,,-118.395153,34.163461,6.369900982828227,3,3
2020-10-25,Los Angeles,37.0,Arcadia,584,,-118.037297,34.134186,6.369900982828227,3,3
2020-10-25,Los Angeles,37.0,Little Bangladesh,586,,-118.300377,34.065378,6.373319789577012,3,3
2020-10-25,San Diego,73.0,Santee,592,,-116.988058,32.839658,6.3835066348840055,3,3
2020-10-23,San Joaquin,77.0,Lathrop,595,,-121.28861100000002,37.816944,6.38856140554563,3,3
2020-10-25,Los Angeles,37.0,Palms,597,,-118.412847,34.023755,6.391917113392602,3,3
2020-10-25,Orange,59.0,San Clemente,598,,-117.620278,33.437778,6.393590753950631,3,3
2020-10-25,Orange,59.0,Cypress,598,,-118.036851,33.816937,6.393590753950631,3,3
2020-10-23,Sonoma,97.0,Sonoma,598,,-122.458889,38.28888900000001,6.393590753950631,3,3
2020-10-25,Los Angeles,37.0,Harvard Heights,598,,-118.304644,34.043582,6.393590753950631,3,3
2020-10-25,Los Angeles,37.0,San Dimas,599,,-117.808944,34.108201,6.395261598115449,3,3
2020-10-25,Kern,29.0,93301: Bakersfield,610,,-119.0169,35.3874,6.413458957167357,3,3
2020-10-25,Los Angeles,37.0,Lakeview Terrace,613,,-118.37398,34.274649,6.418364935936212,3,3
2020-10-25,Madera,39.0,Reporting Area B,613,,-120.266667,37.116667,6.418364935936212,3,3
2020-10-25,San Diego,73.0,Fallbrook,614,,-117.251739,33.37523,6.419994928147142,3,3
2020-10-25,Los Angeles,37.0,Mt. Washington,617,,-118.216378,34.099553,6.424869023905388,3,3
2020-10-25,San Bernardino,71.0,Loma Linda,618,,-117.261153,34.048347,6.42648845745769,3,3
2020-10-25,Alameda,1.0,Newark,618,,-122.033333,37.533333,6.42648845745769,3,3
2020-10-25,Los Angeles,37.0,Tujunga,620,,-118.288497,34.25113,6.429719478039138,3,3
2020-10-25,Los Angeles,37.0,Diamond Bar,620,,-117.81613,33.999164,6.429719478039138,3,3
2020-10-25,Los Angeles,37.0,Duarte,626,,-117.950531,34.160940000000004,6.439350371100098,3,3
2020-10-25,Santa Clara,85.0,Milpitas,628,,-121.895,37.434722,6.4425401664681985,3,3
2020-10-23,Merced,47.0,Winton,629,,-120.613333,37.388333,6.444131256700441,3,3
2020-10-25,Los Angeles,37.0,Santa Fe Springs,630,,-118.062518,33.933048,6.4457198193855785,3,3
2020-10-25,Los Angeles,37.0,Commerce,631,,-118.151914,33.996345,6.447305862541213,3,3
2020-10-25,Orange,59.0,San Juan Capistrano,631,,-117.683894,33.506334,6.447305862541213,3,3
2020-10-25,Los Angeles,37.0,West Hills,636,,-118.63607,34.211472,6.455198563340122,3,3
2020-10-23,Merced,47.0,Delhi,638,,-120.778611,37.432222,6.45833828334479,3,3
2020-10-25,Los Angeles,37.0,Redondo Beach,638,,-118.376656,33.857406,6.45833828334479,3,3
2020-10-25,Los Angeles,37.0,West Hollywood,639,,-118.371765,34.088278,6.459904454377535,3,3
2020-10-25,Los Angeles,37.0,Cerritos,642,,-118.068587,33.867752,6.464588303689961,3,3
2020-10-25,San Francisco,75.0,94103,644,,-122.411164,37.773152,6.467698726104354,3,3
2020-10-23,Sacramento,67.0,Galt,646,,-121.303056,38.260833,6.470799503782602,3,3
2020-10-25,Santa Clara,85.0,Mountain View,648,,-122.081944,37.389444,6.473890696352274,3,3
2020-10-25,Tulare,107.0,Orosi: 93647,648,,-119.162323,36.590272,6.473890696352274,3,3
2020-10-23,Riverside,65.0,Wildomar,652,,-117.293586,33.616152,6.480044561926653,3,3
2020-10-25,Contra Costa,13.0,Walnut Creek,660,,-122.065,37.906389,6.492239835020471,3,3
2020-10-25,Long Beach,,90807: Long Beach,660,,-118.182104,33.832434,6.492239835020471,3,3
2020-10-25,Santa Clara,85.0,Morgan Hill,662,,-121.654444,37.130556,6.495265555937008,3,3
2020-10-23,Sonoma,97.0,Rohnert Park,673,,-122.695278,38.347222,6.511745329644728,3,3
2020-10-24,Kings,31.0,Corcoran,676,,-119.560654,36.097923,6.516193076042964,3,3
2020-10-25,Los Angeles,37.0,Baldwin Hills,678,,-118.356095,34.014825,6.519147287940395,3,3
2020-10-23,Fresno,19.0,Orange Cove,685,,-119.313611,36.624444,6.529418838262226,3,3
2020-10-25,San Diego,73.0,Imperial Beach,687,,-117.117222,32.578333,6.532334292222349,3,3
2020-10-25,Los Angeles,37.0,Silver Lake,690,,-118.270242,34.095701,6.536691597591305,3,3
2020-10-25,Los Angeles,37.0,San Gabriel,690,,-118.099093,34.094844,6.536691597591305,3,3
2020-10-25,Tulare,107.0,Lindsay: 93247,693,,-119.078949,36.210707,6.541029999189903,3,3
2020-10-25,Los Angeles,37.0,East Hollywood,698,,-118.292538,34.09217,6.548219102762372,3,3
2020-08-24,Sonoma,97.0,Penngrove/Petaluma,701,,-122.63138899999998,38.24583300000001,6.55250788703459,3,3
2020-10-25,San Francisco,75.0,94109,701,,-122.422444,37.795388,6.55250788703459,3,3
2020-10-25,Tulare,107.0,Earlimart: 93219,709,,-119.27,35.8825,6.5638555265321274,3,3
2020-10-25,Orange,59.0,Stanton,712,,-118.01046200000002,33.794740000000004,6.568077911411976,3,3
2020-10-25,Los Angeles,37.0,Lawndale,712,,-118.353156,33.888463,6.568077911411976,3,3
2020-10-25,Los Angeles,37.0,Bassett,713,,-117.977406,34.057144,6.569481420414296,3,3
2020-10-25,Los Angeles,37.0,East Rancho Dominguez,714,,-118.195596,33.894857,6.570882962339584,3,3
2020-10-23,Marin,41.0,San Rafael: Zip Code 94903,715,,-122.54589,38.019022,6.5722825426940075,3,3
2020-10-25,Contra Costa,13.0,Brentwood,724,,-121.695833,37.931944,6.584791392385716,3,3
2020-10-23,Ventura,111.0,93003 – Ventura,731,,-119.23158,34.279644,6.594413459749778,3,3
2020-10-25,Long Beach,,90815: Long Beach,732,,-118.117951,33.796833,6.595780513961311,3,3
2020-10-25,Los Angeles,37.0,Eagle Rock,737,,-118.205209,34.135207,6.602587892189336,3,3
2020-10-25,Alameda,1.0,Berkeley,749,,-122.272778,37.871667,6.618738983517219,3,3
2020-10-25,Los Angeles,37.0,Lennox,749,,-118.358601,33.938019,6.618738983517219,3,3
2020-10-25,Los Angeles,37.0,Beverly Hills,750,,-118.402109,34.078543,6.620073206530356,3,3
2020-10-25,Los Angeles,37.0,Vermont Knolls,752,,-118.294776,33.968255,6.62273632394984,3,3
2020-10-23,Riverside,65.0,Banning,763,,-116.955647,33.968698,6.637258031284457,3,3
2020-10-25,Los Angeles,37.0,Glassell Park,770,,-118.231508,34.118241999999995,6.646390514847729,3,3
2020-10-25,Los Angeles,37.0,Chatsworth,777,,-118.596089,34.256617,6.655440350367647,3,3
2020-10-25,Los Angeles,37.0,Walnut Park,777,,-118.22195,33.968237,6.655440350367647,3,3
2020-10-25,Los Angeles,37.0,Altadena,783,,-118.135675,34.193482,6.663132695990803,3,3
2020-10-25,Los Angeles,37.0,Encino,783,,-118.501697,34.155925,6.663132695990803,3,3
2020-09-11,Monterey,53.0,Peninsula/Big Sur,788,,-121.83461,36.615813,6.669498089857879,3,3
2020-10-23,San Luis Obispo,79.0,San Luis Obispo (city),791,,-120.659616,35.282752,6.673297967767654,3,3
2020-05-06,Kern,29.0,Bakersfield,795,,-119.016667,35.366667,6.678342114654332,3,3
2020-10-25,Los Angeles,37.0,Rowland Heights,796,,-117.871842,33.96744,6.679599185844383,3,3
2020-10-25,Los Angeles,37.0,Valley Glen,798,,-118.426504,34.182525,6.682108597449809,3,3
2020-10-25,Kern,29.0,93314: Bakersfield,805,,-119.2088,35.3821,6.690842277418564,3,3
2020-10-25,San Francisco,75.0,94102,808,,-122.419339,37.779584,6.694562058521095,3,3
2020-10-25,Los Angeles,37.0,Tarzana,815,,-118.549107,34.156974,6.703188113240863,3,3
2020-10-25,Orange,59.0,Yorba Linda,826,,-117.834681,33.890894,6.716594773520978,3,3
2020-10-25,San Diego,73.0,La Mesa,829,,-117.022602,32.766092,6.720220155135295,3,3
2020-10-25,San Diego,73.0,Carlsbad,831,,-117.282654,33.130701,6.7226297948554485,3,3
2020-10-25,Los Angeles,37.0,Monrovia,838,,-117.992121,34.165036,6.731018100482083,3,3
2020-10-23,Ventura,111.0,93063 – Simi Valley (Santa Susana),843,,-118.70833,34.288346999999995,6.736966958001855,3,3
2020-10-25,Los Angeles,37.0,San Jose Hills,854,,-117.904177,34.012262,6.74993119378857,3,3
2020-10-09,Stanislaus,99.0,Patterson,857,,-121.132778,37.473056,6.75343791859778,3,3
2020-10-25,Mendocino,45.0,Ukiah Area,860,,-123.207778,39.150278,6.756932389247553,3,3
2020-10-09,Stanislaus,99.0,Riverbank,863,,-120.943611,37.731389,6.760414691083428,3,3
2020-10-25,Los Angeles,37.0,Valinda,871,,-117.930106,34.04005,6.769641976852503,3,3
2020-10-25,Los Angeles,37.0,Hyde Park,893,,-118.328048,33.983083,6.794586580876499,3,3
2020-10-25,Los Angeles,37.0,South El Monte,893,,-118.048315,34.049352,6.794586580876499,3,3
2020-10-23,Riverside,65.0,La Quinta,896,,-116.344796,33.660872999999995,6.79794041297493,3,3
2020-10-25,Los Angeles,37.0,Downtown,897,,-118.257803,34.044724,6.799055862058796,3,3
2020-10-25,Alameda,1.0,Union City,898,,-122.048333,37.596389,6.8001700683022,3,3
2020-10-23,Ventura,111.0,93036 – Oxnard,899,,-119.18581,34.230453000000004,6.80128303447162,3,3
2020-10-25,Orange,59.0,Lake Forest,910,,-117.708689,33.656746000000005,6.813444599510896,3,3
2020-10-22,Shasta,89.0,Redding,912,,-122.390945,40.583759,6.815639990074331,3,3
2020-10-23,Ventura,111.0,93060 – Santa Paula,918,,-119.07199,34.363677,6.822197390620491,3,3
2020-10-23,Fresno,19.0,Kerman,919,,-120.06,36.723611,6.823286122355687,3,3
2020-10-23,Santa Barbara,83.0,Lompoc,922,,-120.457941,34.63915,6.826545223556594,3,3
2020-10-25,Los Angeles,37.0,Rosemead,935,,-118.082271,34.068882,6.840546529288687,3,3
2020-10-23,Merced,47.0,Livingston,938,,-120.723611,37.386944,6.843749949006225,3,3
2020-10-25,Los Angeles,37.0,La Mirada,939,,-118.00932,33.90251,6.844815479208263,3,3
2020-10-25,Yolo,113.0,West Sacramento,945,,-121.530278,38.580556,6.851184927493743,3,3
2020-10-25,Orange,59.0,Mission Viejo,948,,-117.73060900000002,33.602,6.854354502255021,3,3
2020-10-25,Los Angeles,37.0,Mission Hills,950,,-118.457528,34.266942,6.856461984594587,3,3
2020-10-24,Kings,31.0,Lemoore,955,,-119.782993,36.300838,6.86171134048073,3,3
2020-10-25,Los Angeles,37.0,West Adams,960,,-118.307847,34.035612,6.866933284461882,3,3
2020-10-25,Contra Costa,13.0,Bay Point,967,,-121.961667,38.029167,6.874198495453294,3,3
2020-10-25,Kern,29.0,93250: Mc Farland,972,,-119.284618,35.67805300000001,6.879355804460439,3,3
2020-10-25,Monterey,53.0,North County,973,,-121.669722,36.775833,6.880384082186005,3,3
2020-10-25,San Francisco,75.0,94134,992,,-122.413555,37.721046,6.899723107284872,3,3
2020-10-23,Fresno,19.0,Mendota,997,,-120.381667,36.753611,6.904750769961838,3,3
2020-10-25,Alameda,1.0,Livermore,1002,,-121.768056,37.681944,6.90975328164481,3,3
2020-10-25,Los Angeles,37.0,Santa Monica,1004,,-118.481816,34.023052,6.911747300251674,3,3
2020-10-25,Los Angeles,37.0,Green Meadows,1007,,-118.263144,33.950734000000004,6.914730892718563,3,3
2020-10-25,Kern,29.0,93241: Lamont,1010,,-118.930775,35.263374,6.917705609835305,3,3
2020-10-23,Sacramento,67.0,Rancho Cordova,1016,,-121.302778,38.589167,6.923628628138427,3,3
2020-10-23,Sacramento,67.0,Citrus Heights,1021,,-121.283333,38.7,6.928537818164665,3,3
2020-10-25,Orange,59.0,Placentia,1025,,-117.885835,33.881894,6.932447891572509,3,3
2020-10-23,Santa Barbara,83.0,Lompoc Federal Prison,1026,,-120.497158,34.678364,6.933423025730715,3,3
2020-10-25,Monterey,53.0,Peninsula and Big Sur Area,1034,,-121.923333,36.555278,6.9411900550683745,3,3
2020-10-25,Los Angeles,37.0,Monterey Park,1034,,-118.13253,34.049708,6.9411900550683745,3,3
2020-10-23,San Luis Obispo,79.0,Paso Robles,1042,,-120.654502,35.636876,6.948897222313312,3,3
2020-10-25,Santa Clara,85.0,Sunnyvale,1051,,-122.0375,37.371111,6.957497370876951,3,3
2020-10-25,Long Beach,,90802: Long Beach,1092,,-118.194003,33.769156,6.9957661563048505,3,3
2020-10-25,Los Angeles,37.0,West Whittier/Los Nietos,1094,,-118.068907,33.976609,6.9975959829819265,3,3
2020-10-25,Los Angeles,37.0,Harbor Gateway,1096,,-118.29466,33.866487,6.999422467507961,3,3
2020-10-25,San Bernardino,71.0,Chino Hills,1105,,-117.732585,33.989819,7.007600613951853,3,3
2020-10-25,Long Beach,,90804: Long Beach,1107,,-118.155654,33.782746,7.009408932708637,3,3
2020-10-25,Los Angeles,37.0,San Fernando,1120,,-118.436238,34.288671,7.02108396428914,3,3
2020-10-23,Fresno,19.0,Parlier,1120,,-119.526944,36.611667,7.02108396428914,3,3
2020-10-23,Riverside,65.0,Palm Desert,1123,,-116.382825,33.729027,7.023758954738443,3,3
2020-10-25,Los Angeles,37.0,Woodland Hills,1128,,-118.604522,34.16635,7.028201432058005,3,3
2020-10-23,Ventura,111.0,93065 – Simi Valley,1133,,-118.78462,34.264536,7.0326242610280065,3,3
2020-10-25,Orange,59.0,Westminster,1141,,-118.029078,33.746996,7.039660349862076,3,3
2020-10-25,Santa Clara,85.0,Santa Clara,1144,,-121.969167,37.354444,7.042286171939743,3,3
2020-10-25,Long Beach,,90810: Long Beach,1153,,-118.216885,33.810148,7.050122520269059,3,3
2020-10-25,Kern,29.0,93561: Tehachapi,1155,,-118.44768700000002,35.12911500000001,7.051855622955894,3,3
2020-10-25,Los Angeles,37.0,Hacienda Heights,1166,,-117.978311,34.000107,7.061334366910438,3,3
2020-10-25,San Bernardino,71.0,Yucaipa,1166,,-117.04308600000002,34.033625,7.061334366910438,3,3
2020-10-23,Riverside,65.0,Palm Springs,1169,,-116.704031,33.771553000000004,7.063903961472068,3,3
2020-10-23,Napa,55.0,Napa,1170,,-122.359998,38.285942,7.064759027791802,3,3
2020-10-23,San Mateo,81.0,South San Francisco,1173,,-122.418411,37.65319,7.067319848653476,3,3
2020-10-25,Los Angeles,37.0,Cudahy,1174,,-118.183118,33.963116,7.068172000388042,3,3
2020-10-25,Los Angeles,37.0,Lincoln Heights,1181,,-118.205364,34.081157,7.074116816197362,3,3
2020-10-23,Merced,47.0,Los Banos,1192,,-120.85,37.05833300000001,7.083387847625295,3,3
2020-10-25,Los Angeles,37.0,Lake Balboa,1195,,-118.498229,34.198949,7.085901464365611,3,3
2020-10-23,Riverside,65.0,Beaumont,1196,,-117.061065,33.896342,7.086737934510577,3,3
2020-10-23,Riverside,65.0,Desert Hot Springs,1197,,-116.61534,33.961634000000004,7.087573705557973,3,3
2020-10-23,Imperial,25.0,92251,1201,,-115.73385,32.849187,7.0909098220799835,3,3
2020-10-25,Tulare,107.0,Visalia: 93292,1207,,-119.255323,36.32768,7.095893221097532,3,3
2020-10-25,Orange,59.0,Newport Beach,1217,,-117.940778,33.61799,7.104144092987527,3,3
2020-10-23,Riverside,65.0,Eastvale,1226,,-117.65215,33.971305,7.111512116496157,3,3
2020-10-25,Los Angeles,37.0,Wilshire Center,1227,,-118.295338,34.068376,7.112327444710911,3,3
2020-10-25,San Bernardino,71.0,Adelanto,1228,,-117.56086100000002,34.591254,7.113142108707088,3,3
2020-10-23,Riverside,65.0,Temecula,1229,,-117.15726399999998,33.501366,7.113956109566034,3,3
2020-10-25,Los Angeles,37.0,University Park,1235,,-118.27883500000002,34.027991,7.118826249062078,3,3
2020-10-23,Riverside,65.0,San Jacinto,1236,,-117.024268,33.794605,7.119635638017636,3,3
2020-10-25,Los Angeles,37.0,Highland Park,1246,,-118.187118,34.112134000000005,7.1276936993473985,3,3
2020-10-25,San Diego,73.0,San Marcos,1254,,-117.170654,33.139888,7.134093721192866,3,3
2020-10-23,Santa Barbara,83.0,Santa Barbara,1268,,-119.69819,34.42083,7.145196134997171,3,3
2020-10-25,Los Angeles,37.0,Koreatown,1279,,-118.304346,34.054588,7.153833801578843,3,3
2020-10-23,Solano,95.0,Vacaville,1284,,-121.972778,38.353889,7.157735484249907,3,3
2020-10-25,Alameda,1.0,San Leandro,1285,,-122.156111,37.725,7.158513997329321,3,3
2020-10-25,Los Angeles,37.0,Sherman Oaks,1294,,-118.439071,34.15242,7.165493475060845,3,3
2020-10-25,Kern,29.0,93203: Arvin,1305,,-118.845976,35.196467,7.173958319756794,3,3
2020-10-23,Sonoma,97.0,Petaluma,1308,,-122.63138899999998,38.24583300000001,7.176254532017144,3,3
2020-10-25,Kern,29.0,93263: Shafter,1318,,-119.294577,35.481604,7.183870715062453,3,3
2020-10-25,Los Angeles,37.0,Glendora,1319,,-117.846736,34.144935,7.1846291527173145,3,3
2020-10-25,Los Angeles,37.0,Temple-Beaudry,1326,,-118.26774,34.069826,7.189922170745808,3,3
2020-10-25,Los Angeles,37.0,Gardena,1335,,-118.307231,33.894352000000005,7.19668657083435,3,3
2020-10-25,Yolo,113.0,Woodland,1362,,-121.773333,38.678611,7.216709486709457,3,3
2020-10-23,Riverside,65.0,Lake Elsinore,1367,,-117.38781000000002,33.688474,7.220373836723949,3,3
2020-10-23,Merced,47.0,Atwater,1370,,-120.609167,37.34777800000001,7.222566018822171,3,3
2020-10-23,San Mateo,81.0,East Palo Alto,1370,,-122.117826,37.453055,7.222566018822171,3,3
2020-10-25,San Bernardino,71.0,Bloomington,1374,,-117.39588,34.07029,7.2254814727822945,3,3
2020-10-25,Los Angeles,37.0,Hollywood,1374,,-118.35386,34.100299,7.2254814727822945,3,3
2020-10-25,San Bernardino,71.0,Apple Valley,1396,,-117.185876,34.500831,7.241366283322318,3,3
2020-10-23,Riverside,65.0,Murrieta,1408,,-117.26848,33.57744,7.249925536717988,3,3
2020-10-25,Madera,39.0,Reporting Area A,1409,,-120.228219,36.9,7.25063551189868,3,3
2020-10-25,Los Angeles,37.0,Granada Hills,1413,,-118.504152,34.291056,7.253470382684528,3,3
2020-10-25,Los Angeles,37.0,El Sereno,1414,,-118.177515,34.081112,7.254177846456518,3,3
2020-10-25,Los Angeles,37.0,Alhambra,1422,,-118.135504,34.083960999999995,7.259819610363186,3,3
2020-10-23,Fresno,19.0,Sanger,1428,,-119.555833,36.708056,7.2640301428995295,3,3
2020-10-25,Orange,59.0,Tustin,1432,,-117.836714,33.733512,7.266827347520591,3,3
2020-10-25,Kern,29.0,93308: Bakersfield,1435,,-118.9063,35.5217,7.268920128193722,3,3
2020-10-23,Fresno,19.0,Reedley,1443,,-119.450278,36.596389,7.274479558773871,3,3
2020-10-25,Tulare,107.0,Visalia: 93277,1447,,-119.383103,36.303352,7.277247726631484,3,3
2020-10-25,Los Angeles,37.0,Lakewood,1448,,-118.122171,33.84707,7.277938572945661,3,3
2020-10-25,San Francisco,75.0,94124,1465,,-122.382779,37.728895,7.289610521451167,3,3
2020-10-25,San Diego,73.0,Vista,1474,,-117.243746,33.201367,7.295735072749282,3,3
2020-10-25,San Bernardino,71.0,Montclair,1477,,-117.689778,34.07751,7.29776828253138,3,3
2020-10-25,Los Angeles,37.0,Exposition Park,1485,,-118.297919,34.018599,7.3031700512368,3,3
2020-10-25,Los Angeles,37.0,Winnetka,1489,,-118.575929,34.213111,7.305860032684009,3,3
2020-10-25,Long Beach,,90806: Long Beach,1492,,-118.195749,33.804492,7.307872780763706,3,3
2020-10-22,Sutter,101.0,Yuba City,1509,,-121.626111,39.134722,7.319202458767849,3,3
2020-10-25,Kern,29.0,93311: Bakersfield,1534,,-119.1856,35.1269,7.335633981927201,3,3
2020-10-25,Los Angeles,37.0,Covina,1544,,-117.881821,34.090264000000005,7.342131730584722,3,3
2020-10-25,Los Angeles,37.0,Torrance,1559,,-118.341633,33.834625,7.351799869057777,3,3
2020-10-25,Kern,29.0,93312: Bakersfield,1563,,-119.1274,35.3734,7.354362330421477,3,3
2020-10-23,Fresno,19.0,Selma,1566,,-119.611944,36.570833,7.356279876550748,3,3
2020-10-25,Los Angeles,37.0,Maywood,1572,,-118.18766200000002,33.98852,7.360103972989152,3,3
2020-10-25,Los Angeles,37.0,Willowbrook,1575,,-118.251505,33.916576,7.362010551259734,3,3
2020-10-25,Kern,29.0,93305: Bakersfield,1580,,-118.982,35.3965,7.365180126021013,3,3
2020-10-25,Orange,59.0,La Habra,1591,,-117.965359,33.926246,7.372118028337787,3,3
2020-10-25,Santa Cruz,87.0,Watsonville,1591,,-121.7569,36.9102,7.372118028337787,3,3
2020-10-25,Contra Costa,13.0,San Pablo,1600,,-122.345556,37.962222,7.3777589082278725,3,3
2020-10-25,Kern,29.0,93280: Wasco,1602,,-119.406818,35.58495999999999,7.379008127628304,3,3
2020-10-25,Alameda,1.0,Fremont,1615,,-121.988611,37.548333,7.387090235656757,3,3
2020-10-25,Los Angeles,37.0,Century Palms/Cove,1633,,-118.267985,33.932641,7.398174092970465,3,3
2020-10-25,San Bernardino,71.0,Upland,1642,,-117.64838799999998,34.09751,7.403670290012373,3,3
2020-10-23,San Mateo,81.0,San Mateo,1643,,-122.3255,37.563,7.404279118037268,3,3
2020-10-25,San Diego,73.0,Spring Valley,1662,,-116.999869,32.744752000000005,7.415776975415394,3,3
2020-10-25,Los Angeles,37.0,Athens-Westmont,1662,,-118.302483,33.934033,7.415776975415394,3,3
2020-10-25,Los Angeles,37.0,Northridge,1672,,-118.52853,34.237368,7.421775793644647,3,3
2020-10-25,Orange,59.0,Buena Park,1676,,-117.998139,33.867404,7.424165281042028,3,3
2020-10-23,Riverside,65.0,Menifee,1683,,-117.258498,33.692352,7.428333194190806,3,3
2020-10-25,Los Angeles,37.0,Arleta,1684,,-118.431775,34.241478,7.428927194802272,3,3
2020-08-04,Sonoma,97.0,Central County,1689,,-122.704722,38.448611,7.4318919168078,3,3
2020-10-25,Santa Clara,85.0,Gilroy,1697,,-121.58,37.011944,7.436617265234227,3,3
2020-10-25,San Bernardino,71.0,Highland,1701,,-117.208651,34.128344,7.438971592395862,3,3
2020-10-25,San Francisco,75.0,94110,1712,,-122.415202,37.750022,7.445417556701687,3,3
2020-10-25,Los Angeles,37.0,Azusa,1716,,-117.912351,34.138622,7.447751280047908,3,3
2020-10-25,Los Angeles,37.0,La Puente,1718,,-117.953338,34.032209,7.4489161025442,3,3
2020-10-25,Los Angeles,37.0,Bell,1741,,-118.179783,33.980058,7.462214939768189,3,3
2020-10-23,San Mateo,81.0,Daly City,1747,,-122.486349,37.68,7.465655310134056,3,3
2020-10-25,Los Angeles,37.0,Harvard Park,1780,,-118.298016,33.981859,7.484368643286131,3,3
2020-10-23,San Joaquin,77.0,Manteca,1813,,-121.220833,37.802778,7.502738210754851,3,3
2020-10-23,Fresno,19.0,Clovis,1821,,-119.703056,36.825278,7.507141079727608,3,3
2020-10-25,San Diego,73.0,National City,1840,,-117.095883,32.672397,7.517520850603031,3,3
2020-10-25,San Francisco,75.0,94112,1849,,-122.44293600000002,37.720367,7.522400231387125,3,3
2020-10-23,San Joaquin,77.0,Tracy,1851,,-121.433889,37.738056,7.523481312573497,3,3
2020-10-23,Ventura,111.0,93030 – Oxnard,1859,,-119.17941,34.20211,7.527793987721444,3,3
2020-10-25,Orange,59.0,Irvine,1860,,-117.8436,33.686502000000004,7.528331766707247,3,3
2020-10-25,Los Angeles,37.0,Burbank,1880,,-118.323487,34.1879,7.539027055823995,3,3
2020-10-23,Riverside,65.0,Hemet,1887,,-117.060185,33.725795,7.54274354536855,3,3
2020-10-25,Tulare,107.0,Dinuba: 93618,1893,,-119.394955,36.517096,7.545918151209323,3,3
2020-10-25,Los Angeles,37.0,Pico-Union,1923,,-118.280491,34.045762,7.56164174558878,3,3
2020-10-25,Los Angeles,37.0,Wilmington,1936,,-118.253276,33.785869,7.568379267836522,3,3
2020-10-23,San Joaquin,77.0,Lodi,1963,,-121.280833,38.128889,7.5822291942764615,3,3
2020-10-25,Los Angeles,37.0,Sun Valley,1975,,-118.355481,34.227522,7.5883236773352225,3,3
2020-10-25,Orange,59.0,Costa Mesa,1993,,-117.904743,33.663844,7.597396320212795,3,3
2020-10-25,San Bernardino,71.0,Redlands,2021,,-117.182538,34.055569,7.611347717403621,3,3
2020-10-25,Los Angeles,37.0,Carson,2031,,-118.255878,33.837391,7.616283561580385,3,3
2020-10-23,Marin,41.0,San Rafael: Zip Code 94901,2040,,-122.51484,37.972423,7.620705086838262,3,3
2020-10-23,Riverside,65.0,Cathedral City,2064,,-116.534922,33.822583,7.6324011266014535,3,3
2020-10-25,Los Angeles,37.0,Vermont Vista,2067,,-118.282068,33.954326,7.633853559681768,3,3
2020-10-25,Los Angeles,37.0,South Whittier,2083,,-118.031191,33.933626000000004,7.641564441260972,3,3
2020-10-25,Contra Costa,13.0,Pittsburg,2087,,-121.884722,38.028056,7.643482907077201,3,3
2020-10-23,Butte,7.0,Chico,2094,,-121.837651,39.728494,7.646831391430482,3,3
2020-10-25,Los Angeles,37.0,San Pedro,2103,,-118.284679,33.736684000000004,7.6511201757027,3,3
2020-10-25,Los Angeles,37.0,Hawthorne,2114,,-118.347694,33.914649,7.656337166430183,3,3
2020-10-25,Los Angeles,37.0,Melrose,2120,,-118.33458600000002,34.082723,7.659171367666058,3,3
2020-10-25,Los Angeles,37.0,Watts,2124,,-118.241149,33.940452,7.66105638236183,3,3
